Location_Name,Located_City,Location,Location_Type,User_ID,User_Location,User_Locale,User_Contributions,Travel_Date,Published_Date,Rating,Helpful_Votes,Title,Text
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 56,"Vadodara, India",en_US,39,2018-06,2018-06-13T10:04:31-04:00,5,0,A super place to relax and learn to surf,Arugambay bay is on the way to become a big tourist destination. The nay is great if u want to learn how to surf.one of the 10 best sirf G destinations in the world. The are instructors to teach u how. And at a really price.
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 57,"Cairns, Australia",en_US,42,2018-06,2018-06-12T21:28:44-04:00,5,0,Relaxing time with good surf.,"We had a great time here. Waves can get crowded but thats life.
Plenty of good food and things to do here. When busy it can be mayhem but its easy to avoid that if you find the right place to stay. Overall a vibrant place."
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 58,"Sydney, Australia",en_US,482,2018-05,2018-05-14T00:15:07-04:00,4,2,Cool spot ,"Very touristy area but we enjoyed our 4 night stay. Lots of food options including cheap local eats, long clean beach thats safe for swimming, nearby peanut farm is great for beginner surfers and theres lots of yoga around if thats your cup of tea. Its a decent sized town and theres a lot more happening than the likes of dikwella and talalla.  "
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 59,"New York City, New York",es,9,2018-04,2018-04-30T06:07:01-04:00,4,4,Friendly Area ,I have visited nearly 40 countries and this has got to be the friendliest area Ive been to. The locals are always smiling and waving. Good place to learn surfing. Nice safaris not too far away. 
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 60,"Corfu, Greece",en_UK,4,2018-04,2018-04-25T21:59:53-04:00,5,0,Love arugam bay,Away from the crowds on the east side with hidden gems find the gecko restrooms for a truly local experience 
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 61,"Blyth, United Kingdom",en_UK,40,2022-05,2022-05-28T07:28:35-04:00,5,0,Beautiful bay,Great bay some lovely restaurants and brilliant surfing.. we will be returning. Recommend little Lagoon if staying in area.
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 62,"Waterford, Ireland",en_US,52,2022-03,2022-04-07T02:26:41-04:00,4,0,Off season in Arugam bay,"Just back from Sri Lanka, where I spent 2 nights in Arugam bay. Even though I knew it was not the peak season in the east of the country,I never expected it to be so quiet. I think it was a combination of being off season and Covid, that had the place looking like a ghost town.  There were very few restaurants and bars open while we were there and the streets were deserted after 8pm. It didnt help that there were power cuts also happening and lots of places had no electricity, which made it eerie walking home in the darkness.
In saying all that, we stayed in the Spice trail which was a great choice and the people were very friendly. They also arranged a safari trip to Kumana park, which is only a 45 min journey away and we saw lots of animals, with very little other people around. The beach is a real working beach with lots of fishing boats along the shore constantly going in and out with their catches. So dont expect a beach with lovely stretches of sand with plenty of sun loungers. Its not that type of beach.
I would certainly like to visit again when its peak season, to really see this place at its best and then make a better judgement."
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 63,"Berlin, Germany",en_US,30,2020-10,2020-10-09T05:16:38-04:00,5,2,Enjoy the sunrise.,"Take a stroll in the near by beach.
Experience the returning fishing boats with their catch & the once setting out.
The sunrise a breathtaking sight."
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 64,"Seattle, Washington",en_US,67,2019-10,2019-10-18T22:16:52-04:00,5,3,Heard too tourist we but still loved it!,A fun little town! If you dont surf three days would probably be plenty. We heard a lot about harassment from local boys but we never saw it! So glad we ended up going! 
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 65,"Tel Aviv, Israel",iw,149,2019-10,2019-10-12T22:54:55-04:00,5,0,The best bay and a must visit point ,Arugambay is a sunny and turkiz area at Sri Lanka. It takes about 7 hours driving from the international airport. Most places and restaurants are on the beach serving fresh juices and local food. Surfboard lessons are offered and it all feels like a one big beautiful tropical town.
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 66,"Culburra Beach, Australia",en_US,28,2019-10,2019-10-08T09:57:44-04:00,5,1,An amazing destination,"We spent 4 days at Arugam Bay whilst attempting to escape terrential rain in another region.
The weather was superb, locals friendly & helpful. 
We arrived in time to watch a few days of the WSL tour & were lucky to see a few of the Sri Lankan wild cards in the early rounds.
All meals were fabulous, great Roti & Kottu from the Blue Caravan in the main street, ventured to Peanut Farm where a few of our group enjoyed a surf.
Overall a great time & would be happy to return on our next visit to Sr Lanka
"
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 67,"Laarne, Belgium",en_US,11,2019-10,2019-10-06T19:07:26-04:00,3,0,Surfers beach,Nice place with mit too many tourists. In the evening the hotels can be loud because of the music from different parties going on
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 68,California,en_US,3,2019-07,2019-08-26T17:36:28-04:00,5,0,I fell in love with this place,I have been to so many place over the years. But Arugambay is something very special. First I thought this is just a surfing city and a beach. But you'll be amazed seeing how nature rich this place really is.
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 69,Italy,en_US,3,2019-07,2019-08-23T07:37:54-04:00,5,0,best place to visit,Lovely place in srilanka. Love to come back again. Nice beach and people. One of the best beach i have visited.
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 70,The Netherlands,en_US,59,2017-06,2017-06-18T07:22:43-04:00,4,2,Beautiful spot (for surfing),"Arugam Bay still feels like a small surfers hang out which is great. Nice play to hang out with fun little restaurants, bars and beach hotels. The beaches - although mostly not for swimming - are beautiful, especially around the main surf point. 

Besides surfing there is not much to do around here, so I wouldn't spend too much time here if not surfing."
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 71,"Sydney, Australia",en_AU,23,2017-06,2017-06-12T07:55:43-04:00,5,9,LADIES! TAMPONS!,"Ladies, I have found a place which stocks tampons! As I've been travelling for a few months it's become apparent that tampons are very rare. So to help the women out that are in desperate need, arugam bay in the centre has a supermarket, called food (something) can't recall but they stock tampons. Of course for an extortionate price (980 Rupee) but, if in need this will be your life saver haha. Hope fully this helps! 
...It's in the centre across from a hostel, next to an Aussie swimwear store. They are near the counter. 
Cheers "
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 72,"Sydney, Australia",en_US,9,2017-06,2017-06-04T22:26:27-04:00,3,0,"Overpriced, but nice","It's a nice beach town but overpriced compared to everywhere else we traveled in Sri Lanka, stuff cost almost double.
"
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 73,"Perth, Australia",en_AU,3,2017-06,2017-06-02T02:30:32-04:00,4,0,Awesome ,"We arrived at arugam bay early in the morning and we were met by a New Zealander and told us of a place to stay ...Point View 
So exhausted after a long adventuress journey from Colombo, this guy made  us a nice milk tea showed us a room and said we're sort it out later ??
We were only going to stay 2 nights and ended up staying a month .... the place is so relaxed it was hard to leave , hospitality food and a chilled atmosphere and great sounds ??I have a new play list ??thanks Point View 
We hope to be back one day this is certainly one of the boxes you tick 
And don't forget Sal famous in arugam bay best tuk tuk driver what a legend 

"
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 74,"Cairns, Australia",en_AU,35,2017-05,2017-05-23T01:10:19-04:00,3,0,"ok,went there for a week, pretty average  places to stay,no fridge no tv, one hotel even had a no alcahol sign up ,while","nice beach ,and the surf is unbeleaveable, very primative,if u want a beer there is a bottle shop out of town,bout 200 rupees,or there is the beer bar,well worth visiting in the main street,once u have been there a few times the beers are cheaper and they are not so rude,nice booly wood movies, try upstairs and watch the world go buy,mheading out of town towards the bridge is a little eatery calledhung or high time,very ordianary to look at, but by far the best sri lankan meals ive had.cheap and ,clean,must be good as the locals swarm there,and the rotti guy is making them while u are there,can no t reckon mend this place higher. strong coffee made with condendensed milk gets the morning off with a good start"
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 75,"Paro, Bhutan",en_US,3,2017-05,2017-05-13T00:17:54-04:00,4,2,Beginner advise for surfers and swimmers,Baby point is beach location ur looking for where waves are small and shalow water . Just get a big board and learn to paddle or stand on the board in this place(also water is warm throughout )  will have fun even if u dont know anything about surfing . All group or family can have fun at this spot. Cheers.
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 76,Mariefred,sv,62,2017-04,2017-04-18T09:18:29-04:00,5,1,Still unspoiled by many tourist,"This place is nine hours drive from the AirPort so not many standard tourist reach this place. Is is many surfers here because the waves comming to the long beaches are wellknown. It is still a fishing place with a lot of fishermen comming in with fish, lobsters and prawns that you can eat in the restaurangs the same evening to increadibly low prices. We really loved this place and the friendly people living here"
Arugam Bay,Arugam Bay,"Arugam Bay, Eastern Province",Beaches,User 77,"Gothenburg, Sweden",en_US,12,2017-04,2017-04-17T21:57:00-04:00,5,1,Love this town and beach,"We had 4 great days here, just laying on the beach, going to the lagoon, watched the fishermen, surfed and just had a great time! "
